date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3
12820,15:44:46,6,5001,5.0.14.0,1,1,consumption,VAS,0,0,0,0,36,1,9358,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12820,15:44:46,6,5001,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,12520,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
12820,15:57:42,1,5002,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,15283,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
12820,15:57:42,1,5002,5.0.14.0,1,2,consumption,VAS,0,0,0,0,34,1,3339,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12820,16:16:29,2,3003,5.0.14.0,1,1,consumption,VAS,0,0,0,0,76,1,21413,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12820,16:16:29,2,3003,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,11861,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
12820,16:40:26,3,1004,5.0.14.0,1,1,consumption,VAS,0,0,0,0,78,1,17743,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12820,16:40:26,3,1004,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,18242,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
12920,15:36:34,4,2005,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,15106,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
12920,15:36:34,4,2005,5.0.14.0,1,2,consumption,VAS,0,0,0,0,89,1,4632,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12920,15:56:41,5,3006,5.0.14.0,1,1,consumption,VAS,0,0,0,0,69,1,12724,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12920,15:56:41,5,3006,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,8124,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
12920,16:18:19,6,1007,5.0.14.0,1,1,consumption,VAS,0,0,0,0,54,1,9706,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
12920,16:18:19,6,1007,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,2,1,12490,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
13120,15:45:14,1,1008,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,19211,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
13120,15:45:14,1,1008,5.0.14.0,1,2,consumption,VAS,0,0,0,0,75,1,9049,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
13120,16:01:39,2,5009,5.0.14.0,1,1,consumption,VAS,0,0,0,0,63,1,7150,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
13120,16:01:39,2,5009,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,18499,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
13120,16:17:06,3,5010,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,30338,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
13120,16:17:06,3,5010,5.0.14.0,1,2,consumption,VAS,0,0,0,0,65,1,6621,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
20420,15:42:49,4,1011,5.0.14.0,1,1,consumption,VAS,0,0,0,0,73,1,9072,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
20420,15:42:49,4,1011,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,15204,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20420,16:08:54,5,2012,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,13351,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20420,16:08:54,5,2012,5.0.14.0,1,2,consumption,VAS,0,0,0,0,22,1,18483,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
20420,16:19:27,1,2013,5.0.14.0,1,1,consumption,VAS,0,0,0,0,59,1,25343,1,How satisfied are you expect to be with the product?,0,1,not at all,0,1,extremely,0
20420,16:19:27,1,2013,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,17992,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20420,16:47:04,2,2014,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,31381,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20420,16:47:04,2,2014,5.0.14.0,1,2,consumption,VAS,0,0,0,0,64,1,9996,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
20520,15:38:22,3,6015,5.0.14.0,1,1,consumption,VAS,0,0,0,0,23,1,18337,1,How satisfied are you expect to be with the product?,0,1,not at all,0,1,extremely,0
20520,15:38:22,3,6015,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,2,1,12864,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20520,16:08:21,4,6016,5.0.14.0,1,1,consumption,VAS,0,0,0,0,64,1,10547,1,How satisfied are you expect to be with the product?,0,1,not at all,0,1,extremely,0
20520,16:08:21,4,6016,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,18244,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
20720,15:47:37,5,5017,5.0.14.0,1,1,consumption,VAS,0,0,0,0,58,1,6110,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
20720,15:47:37,5,5017,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,2,1,5898,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20720,16:02:45,1,3018,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,15338,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
20720,16:02:45,1,3018,5.0.14.0,1,2,consumption,VAS,0,0,0,0,74,1,4387,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
20720,16:21:00,2,5019,5.0.14.0,1,1,consumption,VAS,0,0,0,0,76,1,11331,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
20720,16:21:00,2,5019,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,14242,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
21220,15:39:49,3,4020,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,4,1,63357,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
21220,15:39:49,3,4020,5.0.14.0,1,2,consumption,VAS,0,0,0,0,69,1,10489,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
21220,15:42:41,4,4021,5.0.14.0,1,1,consumption,VAS,0,0,0,0,47,1,10094,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
21220,15:42:41,4,4021,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,1,1,7926,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
21220,16:29:04,5,5022,5.0.14.0,1,1,consumption,VAS,0,0,0,0,76,1,13216,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
21220,16:29:04,5,5022,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,11729,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
21420,15:38:52,6,6023,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,16211,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,3,1,£0,3,1,£5,3
21420,15:38:52,6,6023,5.0.14.0,1,2,consumption,VAS,0,0,0,0,37,1,13530,1,How satisfied are you expect to be with the product?,3,1,not at all,3,1,extremely,3
21420,16:06:51,1,2024,5.0.14.0,1,1,consumption,VAS,0,0,0,0,79,1,8741,1,How satisfied are you expect to be with the product?,3,1,not at all,3,1,extremely,3
21420,16:06:51,1,2024,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,11693,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,3,1,£0,3,1,£5,3
21420,16:36:07,2,1025,5.0.14.0,1,1,consumption,VAS,0,0,0,0,70,1,13113,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
21420,16:36:07,2,1025,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,15226,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
21920,15:40:10,3,1026,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,16245,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
21920,15:40:10,3,1026,5.0.14.0,1,2,consumption,VAS,0,0,0,0,40,1,6444,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
21920,16:11:21,4,1027,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,36782,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
21920,16:11:21,4,1027,5.0.14.0,1,2,consumption,VAS,0,0,0,0,73,1,16235,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
22120,15:45:14,6,1028,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,17916,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22120,15:45:14,6,1028,5.0.14.0,1,2,consumption,VAS,0,0,0,0,56,1,14296,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
22120,15:56:03,5,2029,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,23314,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22120,15:56:03,5,2029,5.0.14.0,1,2,consumption,VAS,0,0,0,0,60,1,6310,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
22420,16:18:06,1,5030,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,23200,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22420,16:18:06,1,5030,5.0.14.0,1,2,consumption,VAS,0,0,0,0,86,1,9364,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
22620,15:58:35,3,4031,5.0.14.0,1,1,consumption,VAS,0,0,0,0,56,1,7637,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
22620,15:58:35,3,4031,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,8366,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22620,16:14:01,2,6032,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,4,1,34937,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22620,16:14:01,2,6032,5.0.14.0,1,2,consumption,VAS,0,0,0,0,63,1,9695,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
22820,15:46:57,4,3033,5.0.14.0,1,1,consumption,VAS,0,0,0,0,68,1,28064,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
22820,15:46:57,4,3033,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,27926,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
22820,15:56:09,5,2034,5.0.14.0,1,1,consumption,VAS,0,0,0,0,57,1,10638,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
22820,15:56:09,5,2034,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,2,1,11490,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22820,16:29:44,6,3035,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,16542,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
22820,16:29:44,6,3035,5.0.14.0,1,2,consumption,VAS,0,0,0,0,76,1,11172,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
30320,15:48:11,1,2036,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,9394,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
30320,15:48:11,1,2036,5.0.14.0,1,2,consumption,VAS,0,0,0,0,26,1,5387,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
30320,15:50:24,2,2037,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,15727,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
30320,15:50:24,2,2037,5.0.14.0,1,2,consumption,VAS,0,0,0,0,59,1,8411,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
30320,16:30:47,3,2038,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,16490,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
30320,16:30:47,3,2038,5.0.14.0,1,2,consumption,VAS,0,0,0,0,2,1,6623,1,How satisfied are you expect to be with the product?,3,1,not at all,3,1,extremely,3
30420,15:44:07,4,4039,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,11812,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,3,1,£0,3,1,£5,3
30420,15:44:07,4,4039,5.0.14.0,1,2,consumption,VAS,0,0,0,0,56,1,9106,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
30420,16:11:25,5,4040,5.0.14.0,1,1,consumption,VAS,0,0,0,0,62,1,8984,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
30420,16:11:25,5,4040,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,18026,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
30420,16:18:18,6,3041,5.0.14.0,1,1,consumption,VAS,0,0,0,0,56,1,10669,1,How satisfied are you expect to be with the product?,0,1,not at all,0,1,extremely,0
30420,16:18:18,6,3041,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,2,1,13798,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
30420,16:36:18,1,6042,5.0.14.0,1,1,consumption,VAS,0,0,0,0,44,1,4427,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
30420,16:36:18,1,6042,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,13734,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
30620,15:37:32,2,3044,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,10719,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
30620,15:37:32,2,3044,5.0.14.0,1,2,consumption,VAS,0,0,0,0,41,1,11190,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
30620,15:43:36,3,6043,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,23857,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
30620,15:43:36,3,6043,5.0.14.0,1,2,consumption,VAS,0,0,0,0,36,1,12154,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31020,15:48:34,4,6045,5.0.14.0,1,1,consumption,VAS,0,0,0,0,69,1,14732,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31020,15:48:34,4,6045,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,15130,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31020,15:59:13,5,1046,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,1,1,24610,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31020,15:59:13,5,1046,5.0.14.0,1,2,consumption,VAS,0,0,0,0,41,1,3039,1,How satisfied are you expect to be with the product?,2,1,not at all,2,1,extremely,2
31020,16:25:13,6,4047,5.0.14.0,1,1,consumption,VAS,0,0,0,0,58,1,8932,1,How satisfied are you expect to be with the product?,0,1,not at all,0,1,extremely,0
31020,16:25:13,6,4047,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,2,1,12407,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
31020,16:39:53,1,5048,5.0.14.0,1,1,consumption,VAS,0,0,0,0,57,1,54049,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31020,16:39:53,1,5048,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,41499,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31120,15:41:09,2,2049,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,17210,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31120,15:41:09,2,2049,5.0.14.0,1,2,consumption,VAS,0,0,0,0,66,1,10982,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31120,15:54:03,3,4050,5.0.14.0,1,1,consumption,VAS,0,0,0,0,88,1,11943,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31120,15:54:03,3,4050,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,12903,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
31120,16:27:37,4,4051,5.0.14.0,1,1,consumption,VAS,0,0,0,0,55,1,16336,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31120,16:27:37,4,4051,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,1,1,41438,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31320,15:35:51,5,1052,5.0.14.0,1,1,consumption,VAS,0,0,0,0,65,1,8149,1,How satisfied are you expect to be with the product?,3,1,not at all,3,1,extremely,3
31320,15:35:51,5,1052,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,10591,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
31320,15:59:48,6,6053,5.0.14.0,1,1,consumption,VAS,0,0,0,0,64,1,33197,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31320,15:59:48,6,6053,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,16191,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31320,16:12:10,1,6054,5.0.14.0,1,1,consumption,VAS,0,0,0,0,87,1,10954,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31320,16:12:10,1,6054,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,15873,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
31320,16:27:04,2,1055,5.0.14.0,1,1,consumption,VAS,0,0,0,0,44,1,9735,1,How satisfied are you expect to be with the product?,1,1,not at all,1,1,extremely,1
31320,16:27:04,2,1055,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,16867,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,2,1,£0,2,1,£5,2
92921,15:41:40,1,3058,5.0.14.0,1,1,consumption,VAS,0,0,0,0,70,1,4245,1,How satisfied were you with the beer you drank today?,3,1,not at all,3,1,extremely,3
92921,15:41:40,1,3058,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,4,1,5465,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
92921,15:42:06,2,5060,5.0.14.0,1,1,consumption,VAS,0,0,0,0,75,1,5244,1,How satisfied were you with the beer you drank today?,0,1,not at all,0,1,extremely,0
92921,15:42:06,2,5060,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,5,1,4923,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,1,1,£0,1,1,£5,1
100421,15:37:23,4,6056,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,11490,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
100421,15:37:23,4,6056,5.0.14.0,1,2,consumption,VAS,0,0,0,0,68,1,3202,1,How satisfied were you with the beer you drank today?,0,1,not at all,0,1,extremely,0
100421,16:52:07,5,4057,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,31217,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
100421,16:52:07,5,4057,5.0.14.0,1,2,consumption,VAS,0,0,0,0,63,1,11503,1,How satisfied were you with the beer you drank today?,1,1,not at all,1,1,extremely,1
100521,15:47:51,6,2059,5.0.14.0,1,1,consumption,VAS,0,0,0,0,59,1,7210,1,How satisfied were you with the beer you drank today?,4,1,not at all,4,1,extremely,4
100521,15:47:51,6,2059,5.0.14.0,1,2,consumption,VAS_wtp,0,0,0,0,3,1,12543,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,5,1,£0,5,1,£5,5
100521,16:05:14,1,6061,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,3,1,17951,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
100521,16:05:14,1,6061,5.0.14.0,1,2,consumption,VAS,0,0,0,0,61,1,7069,1,How satisfied were you with the beer you drank today?,1,1,not at all,1,1,extremely,1
100521,16:16:13,2,6062,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,2,1,17209,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,0,1,£0,0,1,£5,0
100521,16:16:13,2,6062,5.0.14.0,1,2,consumption,VAS,0,0,0,0,24,1,6269,1,How satisfied were you with the beer you drank today?,0,1,not at all,0,1,extremely,0
100621,15:33:33,3,2063,5.0.14.0,1,1,consumption,VAS_wtp,0,0,0,0,4,1,11719,1,How much would you be willing to pay in a supermarket for a 330 ml bottle of the beer you drank?,5,1,£0,5,1,£5,5
100621,15:33:33,3,2063,5.0.14.0,1,2,consumption,VAS,0,0,0,0,56,1,3430,1,How satisfied were you with the beer you drank today?,5,1,not at all,5,1,extremely,5
